mu_g,b,Γ_sch/Γ0,Γ_total/Γ0,Γ_inst,S_inst
1.0,0.0,63.929810291589696,63.929810291589696,0.0,145.71428571428572
1.0,0.0,63.929810291589696,63.929810291589696,0.0,172.85714285714286
1.0,0.0,63.929810291589696,63.929810291589696,0.0,200.0
1.0,2.2222222222222223,55.29021908903142,55.29021908903142,0.0,10.0
1.0,2.2222222222222223,55.29021908903142,55.29021908903142,0.0,37.14285714285714
1.0,2.2222222222222223,55.29021908903142,55.29021908903142,0.0,64.28571428571428
1.0,2.2222222222222223,55.29021908903142,55.29021908903142,0.0,91.42857142857143
1.0,2.2222222222222223,55.29021908903142,55.29021908903142,0.0,118.57142857142857
1.0,2.2222222222222223,55.29021908903142,55.29021908903142,0.0,145.71428571428572
1.0,2.2222222222222223,55.29021908903142,55.29021908903142,0.0,172.85714285714286
1.0,2.2222222222222223,55.29021908903142,55.29021908903142,0.0,200.0
1.0,4.444444444444445,48.29058892620162,48.29058892620162,0.0,10.0
1.0,4.444444444444445,48.29058892620162,48.29058892620162,0.0,37.14285714285714
1.0,4.444444444444445,48.29058892620162,48.29058892620162,0.0,64.28571428571428
1.0,4.444444444444445,48.29058892620162,48.29058892620162,0.0,91.42857142857143
1.0,4.444444444444445,48.29058892620162,48.29058892620162,0.0,118.57142857142857
1.0,4.444444444444445,48.29058892620162,48.29058892620162,0.0,145.71428571428572
1.0,4.444444444444445,48.29058892620162,48.29058892620162,0.0,172.85714285714286
1.0,4.444444444444445,48.29058892620162,48.29058892620162,0.0,200.0
1.0,6.666666666666667,42.54067169676788,42.54067169676788,0.0,10.0
1.0,6.666666666666667,42.54067169676788,42.54067169676788,0.0,37.14285714285714
1.0,6.666666666666667,42.54067169676788,42.54067169676788,0.0,64.28571428571428
1.0,6.666666666666667,42.54067169676788,42.54067169676788,0.0,91.42857142857143
1.0,6.666666666666667,42.54067169676788,42.54067169676788,0.0,118.57142857142857
1.0,6.666666666666667,42.54067169676788,42.54067169676788,0.0,145.71428571428572
1.0,6.666666666666667,42.54067169676788,42.54067169676788,0.0,172.85714285714286
1.0,6.666666666666667,42.54067169676788,42.54067169676788,0.0,200.0
1.0,8.88888888888889,37.75975312187654,37.75975312187654,0.0,10.0
1.0,8.88888888888889,37.75975312187654,37.75975312187654,0.0,37.14285714285714
1.0,8.88888888888889,37.75975312187654,37.75975312187654,0.0,64.28571428571428
1.0,8.88888888888889,37.75975312187654,37.75975312187654,0.0,91.42857142857143
1.0,8.88888888888889,37.75975312187654,37.75975312187654,0.0,118.57142857142857
1.0,8.88888888888889,37.75975312187654,37.75975312187654,0.0,145.71428571428572
1.0,8.88888888888889,37.75975312187654,37.75975312187654,0.0,172.85714285714286
1.0,8.88888888888889,37.75975312187654,37.75975312187654,0.0,200.0
1.0,11.11111111111111,33.74172934882975,33.74172934882975,0.0,10.0
1.0,11.11111111111111,33.74172934882975,33.74172934882975,0.0,37.14285714285714
1.0,11.11111111111111,33.74172934882975,33.74172934882975,0.0,64.28571428571428
1.0,11.11111111111111,33.74172934882975,33.74172934882975,0.0,91.42857142857143
1.0,11.11111111111111,33.74172934882975,33.74172934882975,0.0,118.57142857142857
1.0,11.11111111111111,33.74172934882975,33.74172934882975,0.0,145.71428571428572
1.0,11.11111111111111,33.74172934882975,33.74172934882975,0.0,172.85714285714286
1.0,11.11111111111111,33.74172934882975,33.74172934882975,0.0,200.0
1.0,13.333333333333334,30.332516163013008,30.332516163013008,0.0,10.0
1.0,13.333333333333334,30.332516163013008,30.332516163013008,0.0,37.14285714285714
1.0,13.333333333333334,30.332516163013008,30.332516163013008,0.0,64.28571428571428
1.0,13.333333333333334,30.332516163013008,30.332516163013008,0.0,91.42857142857143
1.0,13.333333333333334,30.332516163013008,30.332516163013008,0.0,118.57142857142857
1.0,13.333333333333334,30.332516163013008,30.332516163013008,0.0,145.71428571428572
1.0,13.333333333333334,30.332516163013008,30.332516163013008,0.0,172.85714285714286
1.0,13.333333333333334,30.332516163013008,30.332516163013008,0.0,200.0
1.0,15.555555555555557,27.4150535294139,27.4150535294139,0.0,10.0
1.0,15.555555555555557,27.4150535294139,27.4150535294139,0.0,37.14285714285714
1.0,15.555555555555557,27.4150535294139,27.4150535294139,0.0,64.28571428571428
1.0,15.555555555555557,27.4150535294139,27.4150535294139,0.0,91.42857142857143
1.0,15.555555555555557,27.4150535294139,27.4150535294139,0.0,118.57142857142857
1.0,15.555555555555557,27.4150535294139,27.4150535294139,0.0,145.71428571428572
1.0,15.555555555555557,27.4150535294139,27.4150535294139,0.0,172.85714285714286
1.0,15.555555555555557,27.4150535294139,27.4150535294139,0.0,200.0
1.0,17.77777777777778,24.899121233244045,24.899121233244045,0.0,10.0
1.0,17.77777777777778,24.899121233244045,24.899121233244045,0.0,37.14285714285714
1.0,17.77777777777778,24.899121233244045,24.899121233244045,0.0,64.28571428571428
1.0,17.77777777777778,24.899121233244045,24.899121233244045,0.0,91.42857142857143
1.0,17.77777777777778,24.899121233244045,24.899121233244045,0.0,118.57142857142857
1.0,17.77777777777778,24.899121233244045,24.899121233244045,0.0,145.71428571428572
1.0,17.77777777777778,24.899121233244045,24.899121233244045,0.0,172.85714285714286
1.0,17.77777777777778,24.899121233244045,24.899121233244045,0.0,200.0
1.0,20.0,22.71427910678082,22.71427910678082,0.0,10.0
1.0,20.0,22.71427910678082,22.71427910678082,0.0,37.14285714285714
1.0,20.0,22.71427910678082,22.71427910678082,0.0,64.28571428571428
1.0,20.0,22.71427910678082,22.71427910678082,0.0,91.42857142857143
1.0,20.0,22.71427910678082,22.71427910678082,0.0,118.57142857142857
1.0,20.0,22.71427910678082,22.71427910678082,0.0,145.71428571428572
1.0,20.0,22.71427910678082,22.71427910678082,0.0,172.85714285714286
1.0,20.0,22.71427910678082,22.71427910678082,0.0,200.0
